heading,content,embedding
Sound,"Everyday we hear sounds from various sources like humans, birds, bells, machines, vehicles, televisions, radios etc.Sound is a form of energy which produces a sensation of hearing in our ears","0.04680234,-0.09196398,-0.010368427,-0.0030962261,-0.021674385,0.06726496,0.14910305,-0.039749518,0.057825837,0.024818711,-0.034898456,-0.06406685,-0.032711163,-0.016090024,0.06202527,-0.009192128,0.07823641,0.021134874,-0.0045946827,-0.058473695,0.0045383414,0.074654624,0.005021005,0.032535587,-0.011698431,0.04574033,-0.012522812,0.027534118,-0.0055726105,0.004550678,0.06901966,0.023126021,0.07068449,-0.015407829,-0.04918332,0.054662954,-0.06132547,-0.03316372,0.028953902,-0.02661604,0.0017855631,-0.023362765,0.022675209,-0.044167653,-0.052157987,0.023823908,-0.07410087,-0.098826155,0.03615745,0.053477805,0.007255876,0.033574473,0.010882461,0.04681625,-0.031166915,0.015503824,0.037487045,-0.022228586,0.015359245,-0.02328499,0.017471012,-0.045149338,0.013405309,-0.018169254,-0.03795468,-0.015783789,-0.013049561,0.03964949,0.059736863,-0.10274602,0.03099816,0.061280787,0.0140808495,-0.013077716,-0.0042143776,0.019770097,0.07124638,-0.054324664,0.028050454,0.07097621,-0.011542866,-0.0162465,-0.03617182,-0.063732006,0.019651784,0.069269754,0.020174699,0.014241325,-0.10256085,0.03967842,-0.109543465,-0.10594116,-0.07110975,0.07206326,0.06421167,-0.0027059773,-0.020527901,-0.0069379187,0.10486605,-0.0014076071,0.0025237883,0.025541026,0.026845774,0.03528728,-0.021346461,-0.0024155816,-0.094317,0.07835794,-0.021951588,0.0025276062,-0.02563714,0.021661783,-0.042963687,0.025635397,0.012530256,-0.023537625,-0.06189474,-0.032362703,-0.019119592,0.0021111008,0.07586398,0.024130946,-0.062110107,-0.0008537049,0.017566675,-0.029829841,-0.06490909,-2.3254577e-33,-0.084211715,0.018018525,0.06838673,-0.044445574,0.06268666,-0.05178872,-0.07795914,-0.07298524,0.0044010496,0.004276738,-0.05171102,0.043893345,0.039971925,0.015717568,0.005760727,-0.044791512,-0.040920183,0.0713603,0.022270204,-0.047746032,-0.011568691,0.0054838615,0.08259294,0.030402435,0.058284495,-0.0265877,-0.05231874,-0.065928824,-0.014045114,-0.014348095,0.03256307,0.04545765,0.043903504,-0.02145703,-0.06872206,-0.021958502,0.08827728,0.06527052,0.029008478,-0.010601638,0.053890597,-0.012742485,-0.042467993,-0.025397262,0.06297778,0.013954075,-0.021653853,0.050655533,0.0428012,-0.009272492,-0.028215092,-0.022982504,0.026585162,0.018057572,-0.008756091,0.062000085,0.006476852,-0.013658867,0.049147967,-0.04695088,-0.029868882,0.017160164,0.11162388,-0.06344515,0.037143435,-0.07964292,-0.04948007,-0.027907731,-0.0032962621,-0.035361573,0.018720388,0.0518444,-0.016177028,-0.0017678168,0.031926867,0.035494853,-0.036016967,-0.024534741,-0.008515996,0.06734781,-0.07268933,0.007850394,-0.0024799695,0.009948208,0.086292244,0.120847955,-0.051553313,-0.101666905,-0.0128755085,-0.018205095,-0.029303992,-0.01174726,0.0055028154,-0.038649958,-0.014937264,-1.4882502e-33,-0.09527863,0.051646795,-0.028644117,0.023410143,0.011884366,0.061515745,-0.058751646,-0.04671594,-0.1134558,0.08275952,-0.053876355,0.022053435,0.049947858,0.019437388,-0.07521659,-0.06380487,0.01312235,0.02050865,0.055961356,0.07010077,-0.026765928,0.02589063,-0.02379128,-0.05530879,-0.047738288,-0.013969351,-0.099225126,-0.03806681,0.050355714,-0.012732091,-0.10557914,-0.015046257,-0.004376394,-0.106882274,0.08970441,0.06192738,0.079146594,-0.033054877,0.0018699581,-0.029003577,-0.081819244,0.03254573,0.102246,-0.042799838,-0.08399407,-0.0070334496,-0.0070288074,0.01651548,-0.14350677,-0.030644525,0.12318929,0.058203254,0.044602796,-0.10371473,-0.013377531,0.038399167,0.00455253,-0.03039286,0.06671031,-0.059489727,0.007561797,-0.011693716,-0.04463732,0.038723443,-0.03258226,0.07716142,-0.039478898,-0.0610466,0.0037498993,-0.035825036,-0.018451411,0.023579396,-0.102977775,0.025280781,0.040835515,0.002769211,-0.103890784,-0.07721953,0.024307624,0.04479894,0.0017427299,-0.01234326,-0.001761987,-0.04866588,-0.054622486,-0.08652699,0.007904746,-0.056292754,-0.08967216,0.019987624,0.009362846,-0.01457574,-0.03956633,0.031197999,-0.04668157,-3.285213e-08,-0.036082663,0.013108911,0.03329661,-0.08587871,0.01321668,-0.0013409447,0.10135436,-0.013206683,-0.013214108,-0.013475892,-0.022009457,-0.072440475,0.03342156,0.06743721,0.09241875,0.07410833,0.017716708,0.048512764,-0.017006978,-0.16925408,0.073017895,0.073998615,-0.04279683,0.09633402,0.040379893,-0.011008519,0.020003771,0.0050307508,0.0053892722,0.050996505,-0.046672694,0.054157365,-0.06729891,-0.062083237,-0.04729041,-0.048259925,0.0045157145,-0.099675775,-0.028507,6.604953e-05,0.0492947,0.031893704,-0.058705512,0.014375505,-0.05069345,-0.011734575,0.044106446,-0.034622684,-0.007539116,0.1402653,-0.023218842,0.100740835,0.06872688,-0.06536327,-0.04708117,0.07441433,-0.05032048,-0.013927784,-0.0142140165,-0.066193715,0.01893736,0.06326331,0.020961303,0.035020836"
Sound,"Sound is a form of energy which produces a sensation of hearing in our ears.There are also other forms of energy like mechanical energy, light energy, etc","0.028746491,-0.11416821,-0.037568506,-0.0064603575,-0.064524464,0.046454404,0.09672623,-0.008790641,0.027430963,0.032824792,-0.038142193,-0.07863875,-0.045989178,0.005774905,0.063855626,0.011999005,0.12033145,0.05257428,-0.03374591,-0.060894128,0.08099247,0.060197577,-0.0018371318,0.01774521,0.01427104,0.034029827,0.012359799,0.028538277,-0.0072053624,0.018897703,0.060131364,0.021706142,0.07092644,-0.006830182,-0.022519875,0.04047935,-0.05723909,-0.029646376,0.034239043,-0.066660956,-0.035799768,-0.006936101,0.023177737,-0.03886073,-0.014032642,-0.030845637,-0.072514184,-0.10145213,-0.007289132,0.071435735,0.026118202,-0.009109805,-0.013206106,0.024729619,-0.034768194,0.004000955,0.059404142,-0.0015752845,0.005504542,-0.04301804,0.013913374,-0.028211132,0.0404459,-0.04559233,-0.011020122,0.0028708337,0.015749872,0.041686017,0.025006896,-0.088439025,0.037128992,0.06395983,0.020300377,-0.018444488,-0.012021853,-0.015258673,0.052943025,-0.010566145,0.031901177,0.116424724,-0.026919087,0.0033516441,-0.05858219,-0.037674796,-0.016863624,0.056500364,0.044468995,-0.03490427,-0.06277596,0.018217444,-0.09668938,-0.050057553,-0.069890544,0.08078518,0.105829306,-0.037732877,-0.019736461,0.026642354,0.089748085,-0.043287512,0.015109205,0.078797065,0.04584125,0.019753529,-0.026782626,-0.044300623,-0.07726991,0.09854618,-0.054261878,0.014862478,-0.014576643,0.0036649236,0.00025763555,0.017098004,0.038184147,0.04128074,-0.060390696,-0.019020017,-0.01516692,0.020028101,0.09041142,0.013278814,-0.05341125,0.007720249,-0.0031488498,-0.07846327,-0.0676535,-1.7901993e-33,-0.08337465,0.019552369,0.035318475,-0.05500416,0.08242256,-0.08670865,-0.06299657,-0.08946971,-0.024221912,-0.00863549,-0.030871917,0.02820641,0.09510735,-0.020377003,-0.0038290995,-0.019095764,-0.036691014,0.0856024,0.010458136,-0.021444,0.0032388624,0.057774838,0.10194377,0.06088429,0.036838938,-0.004481486,-0.046044286,-0.04553761,-0.031893756,-0.029633341,-0.01770483,0.01851864,0.020146823,-0.045530166,-0.055051964,-0.03149213,0.10607934,0.06145687,0.031312205,-0.036439165,0.0029699046,-0.023091186,-0.020365587,-0.0040806504,0.06801534,0.0136482455,-0.03532513,0.075957626,0.036877573,-0.035793424,-0.0020383913,-0.04400252,0.016328828,0.038768966,0.012275381,0.0545293,0.022472618,0.012386532,0.04216609,-0.0680203,0.026503146,0.040994626,0.11059862,-0.058575153,-0.027143141,-0.09952448,-0.04928505,0.011256093,0.024643961,-0.067350626,0.021051211,0.044694792,-0.020389203,0.009225091,0.05129994,0.011400346,-0.05946144,-0.032224793,0.005003556,0.06721146,-0.061067875,0.012876301,-0.028698493,-0.0052323663,0.032373603,0.10342625,-0.06655515,-0.057160173,-0.044547703,-0.07618893,-0.024364948,-0.026614478,-0.023267437,-0.07490132,0.025707778,-2.4943445e-33,-0.058254648,0.051027216,-0.057316747,0.034203283,0.019099537,0.09031361,-0.04051832,-0.07789663,-0.06871567,0.034170534,-0.016164623,0.01595448,-0.027030734,0.0051386408,-0.10734375,-0.032791287,-0.0064814435,-0.0026863345,0.01978863,0.096741505,-0.021259468,0.039075274,-0.016844863,-0.014289754,-0.057178605,-0.009341313,-0.068421654,-0.06599719,0.018278847,-0.017116997,-0.067342035,-0.012084807,-0.0007919958,-0.090579316,0.07113972,0.043080155,0.0973698,-0.042364188,0.008791493,-0.04179623,-0.042239085,0.038640838,0.13356632,0.00026982633,-0.053061284,-0.0064083273,-0.008605977,0.0075305523,-0.113610156,-0.028402751,0.15168323,0.06800543,0.04681227,-0.092215285,-0.008021307,0.018349137,-0.032042388,-0.012040364,0.04558357,-0.0586908,0.008087255,-0.018987019,-0.036415312,0.045766048,-0.03813071,0.08478218,-0.07639075,-0.06596205,0.042309027,-0.054029755,-0.026393017,0.035110667,-0.08194743,0.056734268,0.04049868,-0.017276382,-0.102589995,-0.06012841,-0.0007932939,0.03273329,0.0064701973,0.012196895,0.005267008,-0.060273092,-0.068256184,-0.09551779,-0.022015711,-0.05781988,-0.07366161,0.0019277704,0.01194278,-0.013117462,-0.030007994,0.0059121666,-0.037655383,-3.304013e-08,-0.0036280756,0.014268414,0.05476722,-0.1023318,-0.0144486725,-0.0018594573,0.059842635,-0.012703107,0.016137268,0.0063363514,-0.0048062378,-0.086004026,-0.0022134264,0.05835104,0.05620094,0.062164657,0.03270263,0.05866663,-0.005979632,-0.20300633,0.03991276,0.0585479,-0.08200306,0.07725063,0.030334055,0.0075325114,0.02231709,-0.015916068,0.034383774,0.03359079,-0.018789599,0.027260046,-0.04639213,-0.06634437,-0.07797234,-0.02168912,-0.019015998,-0.09415727,-0.0350442,0.03719835,0.0404938,0.034483977,-0.033413507,0.001479666,-0.06366603,-0.009583809,0.029800644,-0.021883346,-0.0053900806,0.13298412,-0.021659909,0.11984057,0.024876572,-0.053119205,-0.046868276,0.084058166,-0.0420365,0.013093296,-0.040026486,-0.03193115,0.052799705,0.018559411,0.018808048,0.06564312"
Sound,"There are also other forms of energy like mechanical energy, light energy, etc.We have talked about mechanical energy in the previous chapters","-0.079881296,-0.062915236,0.038110044,0.13242151,-0.04569556,-0.019138867,-0.011649709,-0.0049751545,0.0060398267,0.03569424,-0.015696576,0.0034636406,-0.050669454,0.02248507,0.09685249,-0.056577936,0.016612783,0.04480189,-0.042114787,0.023032812,0.110951655,-0.015741589,0.05684322,0.016831208,0.053445786,0.019867826,-0.015942726,0.06358926,0.018049356,-0.028786287,-0.03876665,0.044903964,-0.045963354,-0.03558472,0.06737514,0.111352585,-0.008849233,0.028869439,-0.008717348,-0.002509529,-0.102861404,-0.04858912,0.07648988,0.026848992,-0.02562439,-0.009550637,-0.0021204606,-0.13705726,-0.03546235,0.0029722524,-0.009491475,-0.035882156,0.017809661,0.088169664,0.046350792,0.005633428,0.066364765,-0.020626208,0.05890262,-0.058828183,0.053510416,0.010442848,-0.0673332,-0.020949751,0.01445656,0.05179766,-0.022765292,0.054553047,-0.022896074,-0.06805817,0.02340821,-0.052283216,0.012627889,-0.03666453,-0.00855875,-0.06248752,0.009723068,0.030766618,0.02022448,0.0303289,-0.016585704,0.00024031878,-0.0495988,-0.036781717,0.011678187,0.1004779,0.064729385,-0.0038368762,-0.018496422,0.00905494,-0.07269935,-0.0096607655,0.04484767,0.003501586,0.108628,0.006789657,-0.03138208,-0.015309021,0.012200804,-0.06874611,0.0141667295,0.04965354,0.037316687,0.09274011,-0.014276404,-0.047278028,-0.03070984,0.072855264,0.062087066,0.05215562,-0.009861076,0.05038513,-0.026534261,-0.03018509,-0.051940963,-0.041279178,0.047303334,0.00553557,0.021937791,0.110776275,0.056415852,-0.045264617,-0.0105645275,-0.0038690597,-0.006241148,-0.08883074,-0.0037623125,-3.3243785e-33,-0.031099584,-0.013836459,0.07285182,0.007682832,0.043986898,-0.044150125,-0.0805235,0.009048975,0.05353939,-0.08613543,-0.0205746,0.0747761,0.06998001,0.060712587,-0.057626106,-0.083131425,-0.0033270721,-0.0036478667,0.08501522,-0.02519145,0.03433537,0.09131456,0.11831963,-0.019358248,0.04429251,0.037786197,0.018366873,-0.026751958,-0.04101294,0.011368139,-0.05103123,0.026414266,-0.0501961,0.017598586,-0.051084276,0.037638377,-0.003005574,-0.03862318,-0.008367111,-0.015770504,-0.051516205,0.009995558,-0.048637804,-0.028240634,0.04100471,0.038753666,0.088777915,0.03522609,-0.059702124,-0.028685454,0.01728612,-0.012418494,-0.007712838,-0.056415197,0.04891072,-0.009778739,0.020259863,0.03398961,-0.020983782,-0.004488569,-0.025924243,0.059051044,0.08129782,-0.07124258,0.006663369,-0.034950484,-0.088949695,-0.003004442,-0.05439578,-0.034275476,-0.053110212,0.025971962,-0.01764838,0.0093243085,0.07816417,0.052734155,-0.045996685,-0.069001585,-0.09940929,0.058313742,-0.06724423,-0.07980721,-0.021315988,-0.05150201,-0.046512995,-0.009964955,0.013981626,-0.028227538,-0.021281343,-0.01583953,0.009836711,-0.059033416,-0.002553835,0.0074355495,-0.01437563,-3.656025e-34,-0.040932853,-0.015286527,-0.11843044,0.032791164,0.08928377,0.011712146,-0.06223741,-0.07058463,-0.015304448,-0.017599666,0.041551333,-0.059191182,-0.093102336,-0.013681317,-0.059351135,0.0028496522,-0.06313278,0.0049904566,0.008166698,0.056438286,0.008868488,0.09449314,-0.05536235,-0.03133753,0.08112179,0.033024095,-0.009600287,-0.018722579,-0.041856047,0.02275752,-0.041845113,0.0065338495,-0.016712002,-0.012063967,-0.057548057,0.053900115,0.092161454,-0.0265024,0.0026611425,-0.03960297,0.07852639,-0.004968974,0.13710807,0.04778323,-0.08075427,-0.07313395,-0.007711782,-0.018863799,-0.13384396,0.01517543,0.13424616,-0.05214988,-0.09324772,-0.045280308,-0.0041434295,0.014473479,-0.024074525,-0.0054447167,0.00025096195,0.012642863,-0.0028484552,-0.011639993,0.043438017,0.10359875,-0.0015465219,-0.039624374,-0.06550715,-0.055432998,0.010237765,-0.09076364,0.0052126595,0.003142195,-0.010965821,0.08838073,0.06507219,0.04820311,0.107236005,-0.10143917,-0.08164322,-0.029395096,0.039313376,-0.0008600995,0.017453577,-0.025904784,-0.038540572,-0.029057309,-0.037594493,-0.07286692,0.012228422,-0.020552699,-0.021076148,-0.021819368,0.04716345,0.07030409,-0.0077437395,-2.8062585e-08,0.02352062,0.035164896,0.1040251,-0.061215557,-0.0044256467,-0.003815648,0.056234963,0.013484221,-0.012300171,0.054266896,0.03506573,0.023696788,0.09605373,0.033152934,0.066447265,0.029217266,0.04320074,0.0019866847,-0.029914988,-0.07208797,0.04525649,-0.021600932,0.027946424,-0.0074610477,0.048582565,0.010194172,-0.07709001,-0.058382653,0.022408087,-0.038791146,-0.04627692,0.04124221,0.046695765,-0.10760469,-0.061264813,0.005092069,-0.006702781,-0.029078914,-0.076054,0.011506043,0.046026815,-0.015765604,-0.050352626,0.06603196,-0.019115748,0.030783031,-0.14515465,0.0015198109,-0.006070609,0.09745938,0.0057372735,0.044627823,0.029498776,-0.07247506,-0.06525202,0.07002185,-0.058753937,-0.024897147,-0.027610091,-0.10916928,0.10364875,-0.05828059,0.03545776,0.075339675"
Sound,"We have talked about mechanical energy in the previous chapters.You have been taught about conservation of energy, which states that we can neither create nor destroy energy","-0.07819411,-0.012683188,0.023205472,0.077249564,-0.005357365,-0.036547955,-0.02728177,-0.041833445,0.018313034,0.06705678,-0.056426503,0.077123284,-0.01736771,-0.05311725,0.005828527,-0.028257702,-0.022734612,0.004514241,-0.086343475,0.03695949,0.12042928,0.03676745,0.07624781,0.033175617,0.030565193,0.04342942,-0.022637052,0.07210666,0.032530278,-0.04136495,-0.028940154,-0.033494376,-0.06962396,-0.046441395,0.07594257,0.10990313,0.006049118,0.03164899,0.04107542,-0.025148978,-0.094472356,-0.05228782,-0.023132069,-0.015486675,-0.017024834,0.035906382,-0.040038746,-0.121361084,-0.0032693946,0.037071727,-0.036702808,-0.028250504,0.024824666,0.04350361,0.03427164,0.024134032,0.04256514,-0.031851027,-0.032889165,-0.06874231,0.024988204,0.017758125,-0.082916185,-0.0030962382,0.03662959,-0.024502635,-0.010339442,0.06570526,-0.021185549,0.0020145637,0.017954802,-0.063288026,0.018734032,-0.04742565,0.039685946,-0.04490182,-0.008376234,0.027161209,0.08695755,0.06588929,0.0053648497,-0.06756355,-0.017985685,-0.054842982,-0.07946742,0.098269746,0.04117932,0.02547337,0.04467831,0.03070039,-0.060024638,0.08398996,0.114888236,0.03321489,0.11070441,0.017850677,-0.06351365,-0.010832987,-0.03574409,-0.026224596,-0.016004143,0.037131846,0.020104412,0.059082203,0.004921921,-0.058943238,-0.0977184,0.024622528,0.109150164,0.058951277,0.042925805,0.030133486,0.009395467,0.033648275,-0.052613687,-0.013622225,0.08684675,-0.019243013,-0.018170256,0.06599906,0.038422488,-0.058842007,-0.057133928,0.02719007,-0.0435832,-0.13113259,0.0279111,-1.6274822e-33,-0.04879963,-0.010965702,0.113610886,0.0003168089,0.033557586,0.008766934,-0.07385442,0.016686205,0.046339784,-0.09621713,-0.004674152,-0.0050902213,0.054076254,0.07306072,0.0073851603,-0.040790167,0.05541832,-0.07451496,0.03650063,-0.0943783,0.071215756,0.056221012,0.06536084,-0.071798645,0.02816878,0.06616702,0.02250511,-0.02220447,-0.048529927,0.02717718,-0.10825402,0.016472002,-0.071123965,0.04853974,-0.044606585,0.013511915,-0.01830884,0.017191494,-0.03999954,-0.0025611382,-0.044653602,0.01877542,-0.038004383,-0.032606382,0.07969762,0.016016046,0.12195987,0.08328018,-0.13274889,-0.016382081,0.029719977,-0.009144681,0.009967449,-0.027922768,0.037318848,-0.042725746,0.011610895,0.009847276,-0.056899007,0.0018069863,-0.011957426,0.05018027,0.09350761,0.0052514845,-0.014637632,-0.050965834,-0.09411277,0.008110704,-0.026543973,-0.044632822,-0.047402073,0.013806601,0.0051564397,0.02257827,0.0092776315,-0.02062621,0.018222451,0.0019587185,-0.034925394,0.0069146585,-0.008668915,-0.084113225,0.006590164,-0.051272955,0.009949389,-0.0374955,0.020862788,-0.010481934,0.00090775726,-0.001934138,0.008690741,-0.08168866,0.013840851,0.07442133,-0.0077670095,-2.5876631e-33,0.00041943206,0.06750563,-0.10316505,0.012020915,-0.0170457,0.017071068,-0.09640566,-0.0464588,-0.07768136,-0.066839285,0.03758065,-0.054245546,-0.05465142,-0.006998287,-0.014814017,-0.025173694,-0.020106051,-0.037574437,-0.075621985,0.0012762436,-0.0014202276,0.07212845,-0.08128955,0.009380084,0.05533713,-0.010229553,0.028546168,-0.021691773,-0.0073443637,0.037462402,0.0003245402,-0.022709712,-0.012659573,-0.00893132,-0.029455185,0.066194646,0.06673218,0.024084926,0.051780503,-0.05150669,0.09653388,0.0020177234,0.001953853,0.033909366,-0.030010233,-0.13227233,0.055600457,0.037820667,-0.07259935,0.0066683386,0.11174795,-0.068909384,-0.035522707,-0.13062093,0.0047673373,-0.02233259,0.09029638,-0.023772057,0.055345196,-0.021456253,0.025363768,0.04593896,0.012282417,0.11785618,0.011646575,-0.030456174,-0.07035367,0.09684309,0.026706617,-0.07390214,-0.046724766,0.102964245,-0.012589025,-0.01930927,0.062543064,0.09316593,0.05108716,-0.08132534,-0.09383529,-0.06489288,0.049474504,-0.015863994,0.0023346706,-0.01745276,-0.0009232733,-0.05529284,-0.029141659,-0.058939718,0.01871155,0.005209015,-0.03431837,-0.047014527,-0.013962088,0.064918764,-0.012268967,-2.878014e-08,0.041531086,0.039303303,0.06696249,-0.0132960025,-0.030145293,-0.0013799648,0.051708627,0.010073112,0.012519777,0.017955622,0.020471958,0.04560968,0.04244693,0.05004779,0.03717164,0.050545532,0.057873044,0.007499916,-0.04793464,-0.089035854,0.045282923,-0.04996198,0.009561619,0.03154829,0.018050192,0.007415513,-0.044225767,-0.021102661,0.0066449614,-0.016061557,-0.044743516,0.027795669,-0.042398345,-0.035209443,-0.07413092,-0.0205598,-0.033944435,0.01872679,-0.07456588,-0.049483903,-0.02002883,0.047866303,-0.032799643,0.0477318,-0.06609391,0.018934544,-0.12284727,-0.019335542,-0.016733322,0.11392501,-0.018437292,0.02716904,0.04735609,-0.04594388,-0.018754212,0.038851652,-0.05014606,0.035297647,-0.063543886,-0.076903656,0.109658755,-0.04027007,0.017646138,0.04487106"
Sound,"You have been taught about conservation of energy, which states that we can neither create nor destroy energy.We  can just change it from one form to another","-0.040074475,0.012875738,-0.03373399,0.07715771,-0.0020103822,-0.024969587,-0.057318114,-0.09117016,0.07781957,0.07000402,-0.027709302,0.046567287,-0.058164693,-0.031790223,0.036972877,0.004807312,-0.06278272,0.03707322,-0.07151878,0.04390228,0.10822768,0.02729754,-0.0032626777,0.01475869,-0.016222892,0.049652733,-0.0016213631,0.02438325,0.06355974,-0.070293576,0.032420978,-0.040643875,-0.058530882,-0.0065161716,0.028243123,0.06853892,-0.028507348,0.025234437,0.05292657,-0.03397851,-0.046575714,-0.022679688,-0.10065975,-0.030272491,-0.033018332,0.052686144,-0.07101573,-0.10382436,0.046670422,-0.018354092,-0.025988167,-0.010675104,-0.052908517,0.04344411,0.056764163,0.030476922,0.003559722,0.035126735,-0.054065216,-0.08010268,-0.02893671,0.032206863,-0.032195315,-0.00021420109,0.04973246,-0.018893404,-0.018377746,0.107351825,-0.038404357,0.037039082,0.0059222793,-0.027618974,0.0070424913,-0.06780936,0.047474857,-0.02006621,0.008174149,0.026567463,0.10298782,0.12285817,0.009163631,-0.0046941917,-0.008542469,-0.04536225,-0.04476604,0.070643276,0.021286536,0.05206822,0.06678192,0.007194001,-0.08125529,0.13211487,0.10540358,0.05512188,0.09864869,-0.008792697,-0.023555038,0.005252704,0.012800476,-0.0050570145,-0.001244803,0.017751874,-0.048978224,-0.025830349,0.015611213,-0.10243567,-0.08318867,0.027955508,0.12869617,-0.00877466,0.02929405,-0.003945367,0.008374488,0.05262405,-0.04679102,0.0016309948,0.044829868,-0.0013001966,-0.072914034,0.018132215,0.036627732,-0.035613127,-0.0316933,0.040548258,-0.045256082,-0.13407792,0.03859185,-2.408922e-34,-0.0332484,0.015616101,0.1001447,0.018307721,0.016522313,0.028101644,-0.046466887,0.017465869,0.03987247,-0.08262233,0.06473987,-0.04673949,0.07294131,0.097654566,0.018697951,-0.003050572,0.026014095,-0.039331276,0.042293083,-0.10717938,0.01464809,0.034183443,0.04572391,-0.11697473,-0.010468621,0.032754827,0.018423919,-0.01134303,-0.018845597,-0.000974571,-0.06262408,0.015828261,-0.10529222,0.060223114,-0.046192687,-0.005541783,-0.008612496,0.022264598,-0.05414211,-0.028937725,0.011966357,0.035230592,-0.03169819,-0.050035562,0.1099594,-0.017196031,0.10731352,0.057443663,-0.1974518,-0.032097925,-0.012887743,-0.02508295,0.013023638,-0.040607303,0.031939268,-0.0069496837,0.006450394,0.01790303,-0.04903052,-0.012124926,-0.044894155,0.050907224,0.05559675,0.08003624,-0.038296755,-0.051834594,-0.07248355,-0.003985153,-0.04469927,-0.044144,-0.009305647,0.02204313,-0.026933517,0.029210728,0.0006867414,-0.11041774,0.009571828,0.00873147,0.009377227,0.034776468,-0.028471569,-0.049148332,0.0051787426,-0.03991275,0.0146196345,-0.04627317,-0.00945465,0.005018141,0.013081561,0.0317881,-0.010853724,-0.06572632,0.030724386,0.01871774,-0.010990229,-3.2367388e-33,-0.029891811,0.07066342,-0.09679069,0.0013329181,-0.06464347,0.008899865,-0.053636257,-0.07181865,-0.103277184,-0.03245031,0.036603272,-0.04145807,-0.05863133,-0.047364045,-0.0455342,-0.03335362,-0.04715265,0.0115457745,-0.06253147,-0.02461352,-0.06774267,0.05524663,-0.056018736,-0.009249349,0.007676016,0.010215644,0.034449775,0.035312776,0.082385,0.050540477,-0.018479988,-0.026324412,-0.01602773,-0.0051485985,-0.0089053735,0.085887425,0.064773895,0.0145751545,0.032344338,-0.039146014,0.023121119,0.029133264,-0.005182513,0.007346532,0.01715158,-0.07931238,0.04974845,0.06891522,-0.03969088,-0.01551171,0.09684537,-0.06369448,-0.075177796,-0.13871816,0.017505387,-0.029493473,0.10399887,-0.036394663,0.059486233,-0.04282373,0.033782862,-0.02803647,0.021901617,0.08916524,0.016850758,0.021115499,-0.054487772,0.15579782,0.026257832,-0.058927517,0.028368222,0.09925046,-0.044636227,-0.08336444,0.027889268,0.017238328,0.051024962,-0.023417955,-0.040902015,-0.061800137,0.040966995,-0.016575288,0.02871704,-0.074407324,-0.0027614015,-0.059850506,-0.024336163,-0.036884256,0.021293862,0.00672178,-0.09287212,-0.034023244,-0.016843066,0.05824595,-0.03126845,-2.7960647e-08,0.04167568,-0.0039411997,0.08877642,0.0030820318,0.0020793707,-0.01503004,0.042882543,0.011149843,0.031695917,-0.023236929,-0.040002786,0.059080135,0.057109747,0.033341065,0.07068106,0.0532103,0.05095041,-0.02221835,-0.01510761,-0.03234462,-0.014997734,-0.024646046,-0.062359508,0.042183373,0.056531884,-0.011906942,0.020720076,0.0029280095,0.029569225,-0.0067664334,-0.00556086,-0.0089398455,-0.049262512,0.031599853,-0.040502906,-0.07250726,-0.047191937,0.016521726,-0.0042183814,-0.0071434313,-0.053752236,0.052405685,-0.037831664,0.04280346,-0.11805876,0.011304274,-0.07064597,-0.039868623,-0.022568144,0.11911738,-0.0065542585,0.024215356,0.027494654,-0.06336299,0.01013107,0.023165317,-0.04723729,0.02657182,-0.059290055,0.0051231273,0.108161084,-0.030731173,0.06217723,0.060507182"
